date,avg_sentiment,median_sentiment,sentiment_std,max_sentiment,min_sentiment,news_volume,sentiment_volume_weighted,topic_confidence_mean,price
2023-01-17,-0.44212796427172923,-0.22293308153556785,0.3100789675341075,0.34315204686863077,-0.07465141509499543,8,0.18105492072836316,0.4555550593602419,68.31950646569223
2023-01-18,-0.2409635576830435,0.29311280683658075,0.1596827827813297,0.45389786055885034,-0.7893160410924096,7,0.0265058909706163,0.392061732150983,68.20880141096303
2023-01-19,-0.7765842003208229,-0.021130372000613108,0.3523754566228718,0.28378254671224745,-0.31702602411726394,1,0.05677732593046118,0.6530290743052218,68.35287209869398
2023-01-20,-0.2855697391579799,0.19673609527263577,0.2241760701282441,0.365199701723159,-0.7221418462494528,3,0.253474242642748,0.6855235370712118,68.71775177799891
2023-01-21,0.32422884995013096,-0.324340961585688,0.44310557807766615,0.4794456457609048,-0.10199629534044768,8,0.17041430565780852,0.5104391255545018,68.6727646459685
2023-01-22,-0.08641813236611624,-0.4845420269597957,0.22149085499392213,0.02262877948046187,-0.03180179757497177,5,0.030864083152298334,0.8077277300483368,69.15102686066089
2023-01-23,0.21364605871335207,-0.26227280774999084,0.3848785395614185,0.2718489239177397,-0.7726771379714537,2,-0.1857488571371133,0.4272639986367255,68.91820872494057
2023-01-24,-0.12224226596051123,0.2866567418773763,0.055816652544407756,0.00017735976823853863,-0.6933909197048735,1,-0.2247961683131704,0.43600160161409823,69.04123724947313
2023-01-25,0.44016682424828074,0.2670193599581149,0.3372885060372673,0.3860300976013384,-0.13379117188048353,1,-0.012803622089462778,0.7718169745209237,69.35745181305127
2023-01-26,0.049804495753464254,0.08300965196302128,0.20939137711396483,0.48640053206435224,-0.2504908584083066,5,0.0647226654933765,0.574566829986416,69.39035611726757
2023-01-27,-0.09550057303587013,-0.2005425375399899,0.24960372319593394,0.07439236805253406,-0.014673778731192577,7,0.10063437845181507,0.6298914796533024,69.13013137999374
2023-01-28,0.6381060063427703,-0.0327006603914636,0.12953032014623153,0.19367552171583738,-0.19479264411805214,1,0.15639387067513078,0.7338947651426238,68.80752749830329
2023-01-29,-0.0811179640713598,-0.07444011994973308,0.42180460549079557,0.643193456847211,-0.32464794038034617,3,0.19591702575961853,0.5877588557319884,68.64732345931972
2023-01-30,-0.30530583743153406,-0.08624333652382916,0.129858005352475,0.6722252478796782,-0.3686053970347531,2,-0.4806153393509143,0.7952286695152,68.72439175253425
2023-01-31,0.05047750049002748,-0.626517459328908,0.2746346816300574,0.31018660341629173,-0.7921061122339876,6,0.18068806660592618,0.4619510419734975,68.37102538829568
2023-02-01,-0.009708759639519933,-0.21448159649054924,0.2889382494307213,0.6513789844329815,-0.1729482366269644,4,-0.20948955531610491,0.5947725851210363,68.29781393709058
2023-02-02,0.26658113829156427,-0.047527218920558806,0.3933773709198047,0.2217122024257142,-0.49279857087385,2,0.2228137149513946,0.4349530026320347,68.24208518362052
2023-02-03,-0.2304084811244528,0.37910694745302354,0.23666661587424398,0.5648865778507853,-0.7146774403879179,5,0.06732886558845973,0.4689645000794554,68.43138113826055
2023-02-04,0.2011792328698744,0.040185764782936104,0.38195651246437956,0.4363652989256916,-0.3625321623098075,7,0.12611196355740686,0.6566943712100681,68.50651183113777
2023-02-05,0.21318711764357282,0.35022207156570195,0.2595586256907619,0.35207926312212995,-0.5040298079106001,2,-0.10818514964081527,0.6509992193856848,68.63089227930173
2023-02-06,-0.16692182298376762,-0.09842672718986151,0.43253386376904757,0.5251538209390213,-0.3153136360380098,1,0.056530264273207655,0.540653944131081,68.40205226600533
2023-02-07,0.040811001430669416,-0.06317214531195198,0.3366431334929075,0.010712543277751951,-0.7866622986222077,4,-0.37344251587805966,0.35457604015130845,68.35668749421285
2023-02-08,-0.20768798921358436,-0.9748554325135848,0.41484210439360614,0.12995475416668426,-0.6680191107399038,2,0.21904932334091495,0.5741613042900138,68.63107890873432
2023-02-09,0.5864520184601669,0.11583258480175475,0.4269442129234618,0.2350587715103652,-0.36813525614514503,7,-0.06616774772816335,0.4848606868547265,69.15377980956158
2023-02-10,-0.17603489057004174,0.13677391533483343,0.3708984625272235,0.5444500878156785,-0.3120740670208198,6,-0.517816058966058,0.8476398767939871,68.71310687332515
2023-02-11,-0.11326861091717855,0.4409397673898435,0.09894701863820271,0.5649882506890994,-0.7342286725817398,6,0.21229671073184495,0.6392302417488882,69.2429801944838
2023-02-12,-0.2664595054908437,-0.12169030269820728,0.09977143929373976,0.5446086593488214,-0.2908976996440466,4,0.33535474533047743,0.792839506132506,69.71403659280762
2023-02-13,-0.08653031879329336,0.023538539049261623,0.2964967001188205,0.614093685250994,-0.1270230813063117,3,-0.1752259032808021,0.6956261598521214,69.98749558305276
2023-02-14,-0.0014690066742260562,-0.17638198868027083,0.15848267310478636,0.06364124881098769,-0.570573099270455,2,0.2425419771585499,0.3957122660830805,70.08005505366802
2023-02-15,0.19194728383617163,-0.2940642662300703,0.20406092969050899,0.08471112673228376,-0.3829353770878314,4,-0.1499510902224785,0.5953478671636732,69.97018206858027
2023-02-16,-0.15262166151642484,-0.17827699168423958,0.11953127064945096,0.6842809282096911,-0.07510458006148175,5,-0.4533041259865419,0.8248532411814808,70.48048930781822
2023-02-17,-0.04644348966789642,-0.08624963102144685,0.35486866522415506,0.2854702023689075,-0.23763225180338657,7,-0.07157849485586547,0.6156820680627098,71.1665797185757
2023-02-18,-0.3541223416035105,0.3388595071674534,0.39179908145821885,0.4546970323868078,-0.6346221376332266,7,0.06522729039858695,0.42069272214080666,71.79715192302885
2023-02-19,-0.2068505566915388,0.0005529006433445267,0.10312185082571529,0.4028022445867314,-0.02680586000119698,3,0.02671022587556035,0.7312396712136797,72.25743824068587
2023-02-20,0.6889518895689878,-0.19763620241696891,0.2567339747056139,0.5013300570700997,-0.5263399648300958,8,0.02071958989892822,0.7390036968075409,72.3825213844165
2023-02-21,0.26031079792369893,0.03546945706043326,0.2080051719990348,0.06155736898236182,-0.14063804733685645,2,0.05928457155246365,0.7172684201622126,71.95960986311775
2023-02-22,-0.19535601041932874,0.054392838890008594,0.36600612719232,0.6158321810931315,-0.43798601942120546,5,0.04331113272457805,0.6803586304879417,71.95805091652572
2023-02-23,-0.33434931038207283,-0.1690580139937402,0.2359969200701909,0.09872186253052294,-0.16818595023720428,8,-0.04320766069157233,0.7754435414687982,72.18781714380243
2023-02-24,-0.24389570764991453,0.2858084066573986,0.34232361965926916,0.5450995694672282,-0.06326186069540078,5,-0.1202762746306611,0.5651593750601377,71.7368906314901
2023-02-25,-0.0054227148784337775,-0.4720872227441625,0.27644155063176273,0.3217136793205686,-0.07782133287071069,7,-0.053160169509343984,0.5201635212686113,71.87518335255379
2023-02-26,0.008681947089797581,-0.05338615702074663,0.4412992456078191,0.3938093088497107,-0.15631803147658624,4,-0.07033451323160568,0.7978057988495018,72.02563564574157
2023-02-27,-0.18609015023271402,0.16626651640731138,0.21785323037917884,0.5373549874885957,-0.5416221352799171,7,-0.06058452468698072,0.3928780462281552,72.26925059912858
2023-02-28,-0.32164361668441105,-0.3346081298692137,0.44506834786402916,0.29680220055650947,-0.06989626842896035,6,-0.22059068625709127,0.8345559335310322,71.85480931076356
2023-03-01,0.3555946263121116,0.0903134371608442,0.21617543331725397,0.036829977081177745,-0.6773281807263357,4,-0.10851887690343454,0.4392030904998983,71.6232134105499
2023-03-02,0.11292136282377398,0.3232232625484513,0.12306746055632352,0.7713692413772845,-0.5918440187018571,5,0.01644523775702297,0.5171577744913968,71.47046107404977
2023-03-03,-0.09364200489198382,0.11341781606424203,0.36283242417496403,0.41814151952633277,-0.2829174207427407,1,0.06188378208727855,0.7509302340997848,71.06103040632927
2023-03-04,-0.055165301954021646,-0.42253998574423157,0.15868760094126355,0.5937157128486887,-0.2014551038064407,2,-0.012805789503736632,0.4124581127480462,71.66980916332481
2023-03-05,-0.13238261478141727,-0.1820487568588122,0.27630189233402236,0.42503586697933804,-0.7597309734435669,6,-0.03673198284706655,0.536445127584513,71.49624040837007
2023-03-06,-0.7340113615042781,0.3080758506260658,0.3084060319565307,0.6557495221359778,-0.584908662382248,7,0.10688997471443269,0.6744099658985061,71.61137977868114
2023-03-07,0.028915456773156475,0.07458381126632355,0.12987090326120396,0.4516929432701807,-0.5047734290721811,7,0.16289373212300864,0.5152939386989357,71.52087938776526
2023-03-08,-0.2676361024239415,-0.0024647346224938417,0.06376277427120983,0.09820550270975677,-0.12220278051126421,4,0.1360159757400969,0.7724893475965862,72.075094895346
2023-03-09,-0.2506710747582049,0.11030014867887253,0.44481333742398305,0.5135252517246442,-0.798466113977784,8,-0.3499818170857789,0.49720153001486067,72.53722124082465
2023-03-10,-0.16006560134759346,0.18026223750146902,0.37695605723116254,0.13819253554958744,-0.08800353588636077,3,-0.09108101825087336,0.6449140751470748,72.75889465881336
2023-03-11,0.1830754286778243,-0.1771163091494983,0.09948210198379082,0.6589233080133021,-0.5322155532253645,1,0.14113091740706504,0.5263129048246082,71.98766620058704
2023-03-12,-0.29263270210192077,-0.07260002001823884,0.38918777204926336,0.5448492803782523,-0.30674115700572585,2,0.10307946473541421,0.4048310513793772,72.005876341578
2023-03-13,-0.3585703649185305,0.035728412416704894,0.15325208070064358,0.7518469105144862,-0.05139137021732143,7,0.1359621202609486,0.4892137815186159,72.24516650834978
2023-03-14,0.15996301879309457,-0.1359894304468314,0.14891389615533043,0.5032646316332084,-0.7507211640820858,1,0.06287030160388521,0.7580807353811878,72.59655305989455
2023-03-15,0.18859222615988772,-0.033362889634313636,0.359046540153265,0.18013047796381684,-0.3637972364246075,3,-0.17070736046228538,0.5084714592088382,72.38028559424689
2023-03-16,-0.2397334269485555,0.3244679402954983,0.35294480494284886,0.44571003666022646,-0.6222260063602172,4,0.24451290646816154,0.5226539878294421,73.0179895714118
2023-03-17,0.1405994193232398,-0.24195496617301393,0.3883829375728163,0.6174178215679177,-0.2382020111895444,6,-0.27191777484265406,0.7942821166029762,72.55583873190714
2023-03-18,-0.07290810760368803,0.4816656772837852,0.10466080315466351,0.5695106380200611,-0.14574533624700178,6,0.19715155848474775,0.8078779901718123,72.32430392427182
2023-03-19,0.07532304413839003,0.4698360943454965,0.3490344700900343,0.2738373648011881,-0.6030004448635788,8,-0.0032750262481199242,0.6370194819504238,72.65157142011172
2023-03-20,-0.31524007001638354,-0.42835985949107763,0.23792954970928248,0.5242809204830434,-0.11208434298444443,6,-0.2945308448573327,0.4052000087897516,72.66874053495059
2023-03-21,0.2082236123402088,-0.03525566627825561,0.1803533632509542,0.7482152490408596,-0.6580692235748389,3,-0.07923176011072601,0.4796052976795356,73.36957793922643
2023-03-22,0.3008147385291245,0.08567289241141983,0.343721151019563,0.5478480344796284,-0.4159421846699923,1,0.2407503493034132,0.7457526866310786,73.43555965660579
2023-03-23,0.15926830890654584,-0.1902177718766072,0.3880572323832806,0.293841121801975,-0.6949739110409712,8,-0.11768033396610163,0.5396149650216195,73.21394172503851
2023-03-24,0.13958499042378583,-0.18527012592118217,0.17898430302526905,0.7286066643067428,-0.5539866342263494,7,-0.2421204793628653,0.8141055879636651,73.08179449820703
2023-03-25,-0.9430687890306835,-0.059353924183636574,0.11192462266418479,0.6620993541825382,-0.5006984896497401,1,-0.05775805675176093,0.5395911387361243,72.69989335704031
2023-03-26,0.06515743726673495,0.18479452177788758,0.44667388733355523,0.6841470082137342,-0.24378646796752979,1,-0.16361499170831117,0.8435165358495644,72.252705298805
2023-03-27,-0.006361329173135884,-0.1278334597367736,0.4176759956951593,0.08547310135464131,-0.5465199046390626,1,-0.2501199958457185,0.6777798583458549,72.47334932057387
2023-03-28,-0.03676137671158328,0.45667345290502914,0.16593645992641495,0.23266306691255043,-0.37627573988129415,1,0.08750755044539417,0.4893774133706451,72.67675735491837
2023-03-29,-0.157644497492755,0.07249350058463301,0.37576572319986606,0.6321022421281619,-0.2789438294980647,4,0.15963446151956107,0.6235973774385938,73.12985294172275
2023-03-30,0.013841243728388474,-0.025643821020830942,0.08587728888655462,0.2198459967077474,-0.171411742145415,4,-0.11034628343822442,0.7501669243221922,72.86574091478177
2023-03-31,0.10302935128208342,0.3623149212828645,0.4150183629814619,0.05896474844628488,-0.5651692566272056,6,0.10472458472897715,0.47409409294736,73.45692852313707
2023-04-01,-0.06594704013515625,0.1565702987650881,0.3598608941060015,0.5466128099780687,-0.7549204487516449,2,-0.07740540298390451,0.49761663728107075,73.35634282540403
2023-04-02,-0.11583103492746771,0.09232169392189347,0.12874524590421063,0.6394159651832312,-0.610358338500634,8,-0.019942825831364003,0.5582075647672773,73.90738572299963
2023-04-03,0.3074384527348178,-0.08278509569238125,0.1682748987990797,0.5134142465122917,-0.36324241828932524,1,0.024680482198513702,0.5314340735395595,73.75591067648573
2023-04-04,-0.27634177681728134,0.4534964034731874,0.2882219419363998,0.27587466914000364,-0.0978581937885788,7,0.29865670827840335,0.8197372733657402,73.49849152416593
2023-04-05,0.2575387994559692,0.2029553974349967,0.1923030656925572,0.44781865517403896,-0.2739641048660221,4,0.1015117730344058,0.6735829682134205,73.58591640421146
2023-04-06,0.04420311593263117,-0.050852833986178084,0.34449352637898184,0.017215961157968352,-0.31417695162510323,8,-0.19982262170797752,0.644925518940773,73.94692498391578
2023-04-07,-0.20107641132060683,-0.3942997876706759,0.28694514773759744,0.45012932460244653,-0.7745820599452866,2,0.10316584714999935,0.8233721933675782,74.00327833576614
2023-04-08,-0.07249547401732846,0.09323788544048045,0.13281146102719585,0.6854409397720626,-0.4015705446431881,4,-0.04423765404734655,0.5509807300642913,73.79834324732298
2023-04-09,-0.22999840070304922,-0.28593502302539753,0.29404380395359025,0.06244258801165606,-0.5352785615491873,5,-0.09327208178152206,0.6930996084151299,73.32891634739615
2023-04-10,0.16876612960235984,-0.42898648793958016,0.05562363405956475,0.3066555172382656,-0.5220668586802062,4,-0.16795227150399808,0.4342750238899814,72.83838427217505
2023-04-11,0.08697544049261788,-0.06978787636694103,0.0946991261212177,0.13189097402118932,-0.03248956359854978,1,-0.00525205251128459,0.7669385996235836,73.01432326963125
2023-04-12,-0.1391990437882953,0.07036777564765558,0.11448312684266067,0.3040063173066052,-0.6692260760240957,5,-0.012026487057336631,0.5140730459060399,73.36072283128128
2023-04-13,-0.27555457476355577,0.3206203084207911,0.19147108480776556,0.010406138699908231,-0.7293058257931948,7,-0.08043647290889588,0.5890526306961361,73.30321972386243
2023-04-14,0.07542902337526763,0.07061295632131222,0.05476389533640713,0.6622103358649163,-0.5559286714589392,6,-0.2782294688196529,0.36372854161503365,72.92719202348248
2023-04-15,0.2393464017104829,0.20150488179268766,0.4219630094654714,0.39699464827301434,-0.285841326170125,6,-0.3414344586139045,0.42343827181260657,73.23275677690008
2023-04-16,-0.028459087345470365,-0.30647067630578867,0.14580358218890455,0.34873445244982304,-0.5843131321734515,8,0.025596898402930862,0.7571842508552296,72.78461889624997
2023-04-17,0.10458812522230579,-0.005633044366889292,0.15825542017802274,0.48143577250916103,-0.2353433116640299,2,0.0356409506912502,0.687889728812306,72.53504506297922
2023-04-18,-0.09400678763743568,0.03105282982612627,0.20025693028210168,0.6800225634039204,-0.2439265043559499,5,0.43662573747040806,0.3524633441544552,72.75240131171826
2023-04-19,0.016892301502356807,0.21556154615497772,0.4262954862913768,0.23300857985951018,-0.4494447391501562,6,-0.03573260187261951,0.7308764520529718,71.96485190096715
2023-04-20,-0.07282072784842213,0.029015168357754327,0.19072773165921522,0.2140135779242236,-0.13224056575444126,8,0.2042848158343226,0.6634058910090186,72.10008126011536
2023-04-21,0.07351053574374505,0.20101973952996824,0.22245314248183892,0.03959536616972939,-0.5409731663044512,8,0.23904074446384513,0.8239932256549132,71.89650696737203
2023-04-22,-0.3774431282589317,-0.1260498119442835,0.16940290900097935,0.2131192749866327,-0.3014449651435409,4,-0.012213351078248754,0.8152228932069724,71.93475486148927
2023-04-23,0.1610476307974223,0.08948872655328918,0.44049801402071753,0.05296947856381032,-0.3679816220709416,1,0.015360200687515327,0.5608919391751988,71.90825932731198
2023-04-24,-0.0574831204008287,0.10371660031360577,0.19594288994690015,0.03324678973910986,-0.7426447018630362,7,-0.08596874745555193,0.40557032180393365,71.97899936557737
2023-04-25,0.0896520169123463,-0.31244393114666275,0.08341496839585272,0.4421844497682937,-0.52221938474273,7,0.35503184215686007,0.559760335196643,72.22195954342482
2023-04-26,-0.08507753186655224,0.043884657141910664,0.3131929576956307,0.14706790992284366,-0.3494891580127206,8,-0.3016864342511173,0.5484084032431047,71.95653013061037
2023-04-27,0.08009029734352588,-0.08009063173785169,0.33664196828619053,0.05940617765233709,-0.01915404420987814,6,-0.007929229727540494,0.6000110633659388,72.45387383841954
2023-04-28,-0.26814070103223037,-0.4760219871540086,0.1988964096780076,0.7333717931306722,-0.1730786825020581,1,0.2768245988207301,0.47463654378322256,72.70800666455126
2023-04-29,0.2972886031221155,0.23960167003534955,0.134554062179955,0.11898711397649864,-0.4152744031114223,8,-0.02153601266671476,0.5131155714604488,73.0033130963574
2023-04-30,-0.42588614690932447,-0.09046467007607527,0.21370058047343124,0.07586463257917427,-0.6428236219440454,6,-0.11418749995572695,0.38201339033437365,73.41101548974626
2023-05-01,-0.25980970369479656,-0.2130975145314652,0.22562728420494552,0.7765424466617622,-0.5840300239128547,8,0.04657652738904026,0.7262043643134852,73.68667136734332
2023-05-02,0.058916517384908565,-0.09432918592345364,0.44811992135514445,0.5335735711213089,-0.7660607824650165,8,0.10539760253651305,0.48967379064624567,73.98209890554583
2023-05-03,0.36571057129614426,0.03455007578708033,0.3933741302216749,0.5806032333358649,-0.334735350310813,6,0.11348861473729584,0.6904116275711427,74.00855666930583
2023-05-04,0.0695315754520077,0.376977371086785,0.29836355936798054,0.45056319665615646,-0.4606158185059037,8,0.05632866298709132,0.48836415069970396,73.50918582145943
2023-05-05,-0.061977113819771536,-0.04148330075155065,0.12756717914730187,0.0563117712961434,-0.27316580217270403,5,0.15001822393954792,0.7706809708105442,73.46192003644647
2023-05-06,-0.3562725358108161,0.1181018742396276,0.3251658085556136,0.6735017923300357,-0.37482997350631264,7,0.1891402111997337,0.4691229093837396,73.19258991238463
2023-05-07,-0.04781916610753306,0.3433948442244405,0.35359960091282544,0.3344232033642063,-0.4665726894491406,7,-0.22137658247583092,0.410301718392937,72.69463029340423
2023-05-08,-0.004969252760523439,0.13338763281844818,0.08015549547773909,0.31397425950093905,-0.5183792200342803,3,-0.0757783650495301,0.7405032906949716,72.78508877022378
2023-05-09,0.4226421613348493,0.2671410393546979,0.20179460668086283,0.10824739520351141,-0.7675022027832762,5,0.17393826524907227,0.4640451261010732,72.5860964612721
2023-05-10,0.15553130540144552,-0.11912746473773889,0.18073911901832354,0.09057590866502441,-0.01362634353692096,4,0.09772400489611194,0.4372825340536452,72.2256649079681
2023-05-11,-0.3822732187321116,0.19276233161849438,0.27817252904458667,0.41779674632823877,-0.7398421692109078,3,0.04692002166966948,0.6354775968837765,71.86061452994305
2023-05-12,0.5066947738107982,-0.014494000017423146,0.31122128734731525,0.4549948716552901,-0.7796271281382339,5,0.13449577842364766,0.38123353943157107,71.95456050784117
2023-05-13,-0.09875246887469828,0.2686028093722949,0.12255511535534454,0.41494843419686345,-0.6277576655951552,7,0.19043074694017192,0.6292568272485473,72.08009569005078
2023-05-14,-0.21986492867607918,-0.2508898929980351,0.23786377444548573,0.49049974236337146,-0.6910510026660452,8,-0.17160941181335665,0.35918285526317906,72.54295580446917
2023-05-15,0.36870566302172747,-0.19488943831068617,0.4468671546143579,0.7021147704699522,-0.16445373030221877,2,-0.245388882428755,0.5641968762628238,72.53808567048574
2023-05-16,-0.012438940074242026,0.31718289317634557,0.05634105569094965,0.4033638759556431,-0.6786962684314765,3,-0.23073629213695487,0.5576445013470632,72.90272958621023
2023-05-17,-0.0918506498445247,-0.04902099314234231,0.19839744473161477,0.30331814295989484,-0.5280399464228603,2,0.3717348258272382,0.3927201634699321,73.39352227558062
2023-05-18,0.054696497233807824,-0.08974016167611738,0.18372498554252195,0.20525816206434222,-0.7894012952131889,6,-0.2108865146495883,0.3910349836758086,73.79608024823301
2023-05-19,0.21122219509392903,0.0193931048375598,0.2122332080090198,0.24547731396393982,-0.05474472983489509,6,-0.04691742450900127,0.6435221723773035,72.96822388103607
2023-05-20,0.24833405111241258,-0.1723743643382153,0.39767748620987264,0.4486456426872274,-0.543167684348395,7,-0.03709565981696341,0.3520599140971539,73.39826318275726
2023-05-21,-0.34380060001318513,0.3329853421326401,0.22532201531978957,0.6362978729330913,-0.12569726983684104,7,0.20621203304180824,0.7158605476304738,73.51713018564429
2023-05-22,0.4996203675679324,-0.3122906629189762,0.4032312005983991,0.3528968239456317,-0.0304521269231266,2,-0.34766421978019474,0.5342785830752619,73.66545015914296
2023-05-23,0.2367153969989064,-0.037649499590101235,0.2802159372120955,0.03260986184689152,-0.21803838334561532,3,-0.007853642190681192,0.4814128519859636,73.79537975535065
2023-05-24,-0.09480026550328781,0.08673819642559058,0.2198470779738534,0.1505236029942162,-0.5914065165970329,7,0.24287766936973815,0.8255214810637931,73.92934476144542
2023-05-25,-0.20466496288035396,-0.026111767266640547,0.15092123506309832,0.07252178673996701,-0.40628362021075337,1,0.22297995243812033,0.3611856993627166,74.04113973853376
2023-05-26,-0.24225310768955158,-0.20057188634197035,0.3794455421286522,0.2666747312238226,-0.17387844878761902,5,0.08186239888729974,0.6634821859985937,73.91552008054524
2023-05-27,0.030844609394045642,-0.21709729918813023,0.30768020720131,0.5475013264567541,-0.24108307435927223,7,-0.05218781747598718,0.3589331762038173,73.24994772611363
2023-05-28,-0.16200407354740673,0.10634860645520593,0.13489042795286374,0.47257178552389584,-0.13794264141535814,8,0.3515366893270035,0.5410012967109024,73.21182757134603
2023-05-29,-0.19121849132163013,-0.2576201125416753,0.10202819738203339,0.5297020719665926,-0.36434060582255956,2,-0.3343894353038021,0.5062795429648774,72.9305214243638
2023-05-30,0.2028136012354089,0.16156067642876012,0.1001725314612612,0.3636761047363673,-0.27399791588019706,8,0.19619705504236998,0.390170997436425,73.30857861875207
2023-05-31,0.09114183595658086,-0.381037090911323,0.41362878513972207,0.08782442956088561,-0.5094430207579662,1,0.10163557772917264,0.7415948951081479,73.20751034165367
2023-06-01,-0.0986428146059278,-0.13874577417917106,0.21135661503842332,0.2370047640314743,-0.6468749702023215,8,0.11820733688153535,0.6359296162486586,73.23672671629113
2023-06-02,0.18356189904634324,0.00907650559243651,0.37812311774438234,0.40876838313716024,-0.24220778738086396,2,0.05316176604822931,0.38866817297473566,72.93936463182759
2023-06-03,0.3418446565764177,-0.31303798586115394,0.40814483710391075,0.39773197205812294,-0.7976941271569582,2,0.041036029489400265,0.8385847815407328,72.76064676806324
2023-06-04,-0.27362407815741147,0.16300271588164805,0.1405332191177137,0.1949291103063515,-0.172895246960484,3,0.18615759916044353,0.4053706394610572,72.75661019647293
2023-06-05,-0.15082297103556191,-0.004634703327375628,0.0630289399258444,0.6602412465334869,-0.7942134236815445,7,-0.23060895773012452,0.5960392159915578,72.2367288819807
2023-06-06,0.2356554600549692,-0.25901842039738565,0.12213443461827311,0.346650668789632,-0.30655926349470963,5,-0.24931038910902614,0.36525479874508043,72.3419686719838
2023-06-07,0.17973514145376357,-0.37972205743759885,0.3591914822644425,0.6763649001285442,-0.3243089194714614,7,0.032490647068764436,0.5529102351021835,72.30484338327709
2023-06-08,0.05667471410949807,-0.39139734284316013,0.0561652704484648,0.21239410426520922,-0.7155900633609915,1,0.010430158336449058,0.5957878944524133,71.88984145152526
2023-06-09,0.29060529688961434,0.01275848628258217,0.2756528240071441,0.753551668698504,-0.3262381665600084,8,0.03273203246794148,0.7781537241680281,71.05045994863605
2023-06-10,-0.27205293227977434,-0.2892075267666336,0.12650670623521873,0.0894858771209801,-0.19372234938132174,6,0.31808659670104,0.6887728290708298,71.23002819549414
2023-06-11,-0.369784458442776,-0.341219900183113,0.35666427295209374,0.6153459924118045,-0.37120643342664794,6,-0.11586187071192836,0.5261387783711371,71.12587378186399
2023-06-12,-0.21662683931922452,-0.05780648387305266,0.24175027857178197,0.016149162407775464,-0.26179155950740934,3,0.15026375222815302,0.4421505514442359,70.94037083723762
2023-06-13,0.03063602388401002,0.5693751312132584,0.2696319756307069,0.18905653083320884,-0.23306262983559975,3,0.07688954074803556,0.3726094630437912,70.8577167167891
2023-06-14,-0.19902169377377596,0.0693850903083643,0.1673633027601134,0.6964426434481547,-0.6352720940916222,4,0.47331248046809704,0.5142562535629631,71.4934832960975
2023-06-15,-0.12180453910617291,0.19072970837515021,0.2326314014792549,0.28008399984902976,-0.0587067948693516,5,-0.2804373302997846,0.38141309452344313,71.47605295692662
2023-06-16,-0.24375002977507534,0.053179586567159584,0.06828504117831931,0.7459835944470289,-0.5379668407670221,7,-0.10920142366634977,0.43795289160219164,71.5063696989726
2023-06-17,-0.15510728614872568,0.19574554152714654,0.3738078588279681,0.7435336004982854,-0.3330384351255764,2,-0.09135800680656844,0.6753736770051328,70.98589419458622
